sample number,time,species number,樹種,含水率,4000-4100,4100-4200,4200-4300,4300-4400,4400-4500,4500-4600,4600-4700,4700-4800,4800-4900,4900-5000,5000-5100,5100-5200,5200-5300,5300-5400,5400-5500,5500-5600,5600-5700,5700-5800,5800-5900,5900-6000,6000-6100,6100-6200,6200-6300,6300-6400,6400-6500,6500-6600,6600-6700,6700-6800,6800-6900,6900-7000,7000-7100,7100-7200,7200-7300,7300-7400,7400-7500,7500-7600,7600-7700,7700-7800,7800-7900,7900-8000,8000-8100,8100-8200,8200-8300,8300-8400,8400-8500,8500-8600,8600-8700,8700-8800,8800-8900,8900-9000,9000-9100,9100-9200,9200-9300,9300-9400,9400-9500,9500-9600,9600-9700,9700-9800,9800-9900,9900-10000
1208,144,12,トチ,20.48192771,0.49582160000000003,0.40585153846153854,0.40457692307692306,0.38448884615384615,0.3475576923076924,0.2785361538461539,0.3066969230769231,0.33408000000000004,0.3074188461538461,0.26477576923076923,0.299805,0.36932730769230765,0.2910211538461538,0.13216000000000003,0.11766399999999998,0.1262492307692308,0.12559461538461536,0.11752423076923078,0.11291846153846154,0.1021069230769231,0.092565,0.09722807692307692,0.11743653846153847,0.13065461538461537,0.1383257692307692,0.1451380769230769,0.154485,0.16876719999999998,0.17226038461538462,0.16386961538461534,0.12339538461538459,0.06008038461538461,0.023482307692307695,0.0071330769230769225,-0.010240384615384613,-0.025071923076923075,-0.031310000000000004,-0.03238461538461538,-0.030602307692307693,-0.029720769230769224,-0.027734230769230764,-0.024536,-0.023152692307692308,-0.024996538461538462,-0.029759230769230767,-0.03512038461538461,-0.04399000000000001,-0.055921538461538474,-0.0631923076923077,-0.07041423076923076,-0.07223000000000002,-0.07198307692307691,-0.07231961538461538,-0.07311692307692307,-0.07385119999999996,-0.073955,-0.07387884615384618,-0.07415115384615384,-0.07448846153846153,-0.0749444
1209,145,12,トチ,20.88353414,0.49940640000000003,0.40716961538461544,0.40466076923076927,0.38489807692307704,0.34876038461538467,0.28121807692307693,0.308655,0.33450846153846153,0.3073919230769231,0.2652196153846154,0.30101384615384613,0.37163038461538467,0.2942426923076923,0.13384384615384615,0.1179592,0.12608807692307694,0.12555384615384618,0.11772730769230769,0.11347615384615381,0.10332307692307693,0.09350307692307691,0.09741384615384616,0.11735846153846151,0.13074153846153844,0.13863615384615385,0.1457403846153846,0.15551576923076926,0.16982400000000003,0.1729703846153846,0.16445653846153846,0.12416423076923078,0.060805384615384615,0.024050769230769233,0.0077007692307692315,-0.009793846153846151,-0.024947692307692303,-0.031351923076923076,-0.032393846153846155,-0.030603461538461538,-0.029619615384615383,-0.027535000000000007,-0.024417599999999998,-0.023234230769230774,-0.025106923076923082,-0.02981846153846154,-0.03515192307692308,-0.04394846153846155,-0.05595192307692308,-0.06331615384615384,-0.07057115384615384,-0.07243384615384615,-0.07219692307692308,-0.07248807692307693,-0.07335846153846157,-0.0740672,-0.07420653846153846,-0.07415153846153846,-0.07434307692307691,-0.07468730769230768,-0.0752248
1210,146,12,トチ,20.88353414,0.4947887999999999,0.4051276923076923,0.40350384615384605,0.3839680769230769,0.3479957692307692,0.2807757692307692,0.30832461538461536,0.33394807692307704,0.3066907692307692,0.26443807692307697,0.30017807692307696,0.3708957692307692,0.2940573076923077,0.13374384615384619,0.1177092,0.1257053846153846,0.12515807692307693,0.11737423076923079,0.11317038461538464,0.10313461538461538,0.09330000000000001,0.09706384615384617,0.11694115384615383,0.13031115384615385,0.13824346153846154,0.14539384615384618,0.15523192307692307,0.1695424,0.1726296153846154,0.16412884615384613,0.12394346153846153,0.060656153846153846,0.023961538461538458,0.007666923076923076,-0.009877692307692308,-0.025071538461538475,-0.03148730769230768,-0.03248999999999999,-0.030695769230769235,-0.0296823076923077,-0.02758,-0.0244564,-0.023274230769230773,-0.025155,-0.029838076923076922,-0.035177307692307695,-0.043908846153846146,-0.055913076923076906,-0.06324769230769232,-0.07050461538461537,-0.07242692307692308,-0.07213346153846155,-0.07240384615384618,-0.07330153846153847,-0.07393519999999999,-0.07411230769230769,-0.07397923076923078,-0.07430307692307693,-0.07461269230769231,-0.0749624
1211,147,12,トチ,21.28514056,0.5032828,0.40881076923076914,0.4059461538461538,0.385708076923077,0.3485823076923077,0.2792753846153846,0.3072603846153847,0.3348196153846154,0.3083469230769231,0.26611346153846155,0.3014088461538462,0.37107423076923074,0.2923719230769231,0.13291423076923076,0.11837120000000001,0.12689999999999999,0.12621807692307693,0.11805807692307693,0.11340769230769232,0.10251384615384615,0.09302807692307692,0.09781076923076926,0.11807499999999999,0.13131615384615386,0.13900846153846153,0.145855,0.15519923076923073,0.16956280000000004,0.1731296153846154,0.16477038461538462,0.12432499999999999,0.060893461538461535,0.024147692307692308,0.007730384615384615,-0.009762692307692306,-0.024574615384615393,-0.030821153846153842,-0.031911538461538456,-0.030143076923076932,-0.029268846153846152,-0.027306538461538462,-0.024114399999999998,-0.022746153846153843,-0.024585769230769224,-0.02931846153846154,-0.03468692307692308,-0.043515,-0.055511923076923084,-0.0628396153846154,-0.06992807692307693,-0.07177230769230772,-0.07149615384615383,-0.071855,-0.07271692307692307,-0.07341520000000001,-0.07350961538461537,-0.07338423076923077,-0.07367653846153845,-0.07392807692307692,-0.07447680000000001
1212,148,12,トチ,21.28514056,0.5015792,0.4080780769230768,0.40534346153846157,0.3853349999999999,0.34936538461538463,0.28146461538461537,0.308988076923077,0.33508576923076916,0.3081976923076923,0.2664296153846154,0.3025069230769231,0.37319615384615373,0.2953861538461538,0.1345142307692308,0.11862920000000003,0.1267169230769231,0.12614192307692307,0.11819461538461538,0.11385884615384613,0.10361807692307694,0.09388076923076924,0.09791384615384616,0.11793461538461537,0.131335,0.13924115384615385,0.14637307692307694,0.15614076923076922,0.17054080000000002,0.1737496153846154,0.16531269230769233,0.12501730769230768,0.06156769230769231,0.02464384615384615,0.00824923076923077,-0.009393846153846155,-0.02452807692307692,-0.030921153846153848,-0.031984230769230765,-0.030193076923076927,-0.029233461538461538,-0.027201923076923082,-0.024095199999999997,-0.02284846153846154,-0.024690000000000004,-0.02942076923076923,-0.03473538461538461,-0.043591538461538445,-0.0555776923076923,-0.06292461538461537,-0.07019423076923077,-0.07201423076923077,-0.07178153846153847,-0.07214000000000001,-0.07297038461538462,-0.07363720000000001,-0.07376538461538461,-0.07362153846153846,-0.07393615384615385,-0.0743376923076923,-0.07483960000000002
1213,149,12,トチ,21.68674699,0.49945040000000007,0.40738076923076927,0.40481846153846146,0.38496769230769246,0.34897153846153844,0.2813326923076922,0.30878500000000003,0.33467846153846154,0.3077115384615384,0.2659011538461539,0.30199769230769236,0.3727865384615385,0.2953880769230769,0.1344726923076923,0.1184404,0.12641423076923075,0.12579653846153846,0.11792230769230769,0.11360307692307692,0.10347038461538458,0.09368961538461537,0.09763115384615384,0.11759499999999999,0.1309976923076923,0.13893153846153844,0.14608192307692308,0.15590423076923074,0.1702944,0.17351884615384613,0.1650742307692308,0.12482,0.06145269230769232,0.024581538461538464,0.00819923076923077,-0.009509230769230772,-0.024700384615384614,-0.031103076923076917,-0.03215346153846154,-0.03035807692307692,-0.029410769230769223,-0.02731961538461538,-0.02418840000000001,-0.02296423076923077,-0.02482192307692307,-0.02953,-0.03482576923076923,-0.04362692307692307,-0.055611538461538476,-0.06302730769230767,-0.07029384615384617,-0.0721423076923077,-0.07189807692307693,-0.07223230769230769,-0.07305807692307693,-0.073698,-0.07386384615384615,-0.0738376923076923,-0.07415423076923076,-0.07449884615384614,-0.07492959999999999
1214,150,12,トチ,21.68674699,0.49492800000000003,0.4075611538461539,0.4058753846153846,0.3857096153846153,0.34881538461538464,0.27978115384615393,0.30793000000000004,0.3354688461538462,0.30916615384615387,0.267596923076923,0.303466923076923,0.37338423076923066,0.2943230769230769,0.13395192307692308,0.11910520000000002,0.12748500000000001,0.12677038461538462,0.11853499999999999,0.1138442307692308,0.10302230769230773,0.09354192307692309,0.09832846153846155,0.11862884615384614,0.13192153846153845,0.13964269230769227,0.14657192307692307,0.15600384615384616,0.1705012,0.17411192307692305,0.1657934615384615,0.12532538461538462,0.06179807692307692,0.024780384615384614,0.008320384615384615,-0.009310384615384614,-0.024178461538461538,-0.030478846153846162,-0.03158192307692308,-0.029833076923076924,-0.028923076923076926,-0.02691423076923076,-0.023744400000000002,-0.02234769230769231,-0.024151923076923074,-0.02882846153846153,-0.03421038461538461,-0.043043461538461544,-0.055100769230769224,-0.062386538461538445,-0.06953269230769231,-0.07139076923076923,-0.07112115384615383,-0.07151192307692307,-0.07230461538461538,-0.07298800000000001,-0.07308692307692308,-0.07297499999999998,-0.07315076923076923,-0.0735176923076923,-0.07399960000000001
1215,151,12,トチ,22.48995984,0.5006444000000001,0.4085084615384616,0.4061607692307692,0.3860488461538462,0.34982769230769234,0.28183384615384616,0.30929115384615385,0.3356238461538462,0.3089669230769231,0.2676773076923077,0.3040596153846154,0.37476307692307687,0.2965046153846154,0.1350873076923077,0.11918159999999998,0.12722153846153847,0.12658769230769232,0.11854846153846153,0.11410269230769234,0.10378076923076923,0.0940646153846154,0.09827192307692309,0.11836730769230769,0.13176269230769233,0.13966730769230767,0.1468257692307692,0.1565819230769231,0.17102920000000002,0.17440153846153847,0.16597307692307695,0.12567115384615385,0.06212076923076922,0.025014230769230768,0.008547692307692308,-0.009217692307692307,-0.024366538461538467,-0.030782307692307685,-0.031874230769230766,-0.030129230769230766,-0.029158076923076922,-0.027129615384615387,-0.024067599999999998,-0.022746153846153847,-0.02462230769230769,-0.029284230769230764,-0.03462,-0.04344576923076923,-0.05548961538461539,-0.06288461538461539,-0.07013961538461538,-0.07200307692307692,-0.07175461538461539,-0.07212576923076922,-0.07292192307692309,-0.0736288,-0.07374653846153846,-0.07364307692307692,-0.07379076923076923,-0.07421230769230769,-0.07471879999999999
1216,152,12,トチ,22.48995984,0.49656799999999995,0.4070503846153845,0.4048811538461538,0.3850830769230769,0.34906692307692305,0.281435,0.30891500000000005,0.3350142307692308,0.30825576923076914,0.26677730769230773,0.3030746153846154,0.37392500000000006,0.2962065384615385,0.13487307692307698,0.11885359999999999,0.12675923076923076,0.12610423076923075,0.11813423076923073,0.11377153846153848,0.10355346153846152,0.09381961538461538,0.09787884615384616,0.11788576923076922,0.1312803846153846,0.13921346153846154,0.1463930769230769,0.1562053846153846,0.17065719999999998,0.17393576923076928,0.1655538461538462,0.12531423076923076,0.06188692307692307,0.024814615384615383,0.008428076923076925,-0.009389615384615387,-0.02458423076923077,-0.030985384615384613,-0.032048846153846164,-0.030326923076923078,-0.029299615384615382,-0.02725,-0.024108,-0.022872692307692313,-0.02472653846153846,-0.02940807692307692,-0.03472307692307692,-0.043528076923076926,-0.05553461538461538,-0.06291115384615384,-0.0701919230769231,-0.07208653846153847,-0.07181961538461538,-0.07215615384615383,-0.07293769230769231,-0.07366799999999998,-0.07377538461538463,-0.07368384615384614,-0.07389769230769232,-0.07419230769230768,-0.0746708
1217,153,12,トチ,22.48995984,0.49946799999999997,0.4078092307692308,0.40566230769230766,0.3852842307692308,0.3484242307692308,0.2791973076923077,0.3072696153846154,0.3348842307692308,0.3086115384615385,0.2667292307692308,0.3023776923076923,0.37209038461538463,0.2932861538461538,0.13350307692307692,0.11884080000000001,0.12716538461538465,0.12642730769230767,0.11818692307692308,0.11348538461538464,0.10259884615384615,0.09312461538461538,0.09797499999999999,0.11827153846153846,0.1315326923076923,0.13921615384615388,0.14611115384615384,0.15546038461538464,0.16991119999999998,0.17353884615384615,0.1652492307692308,0.12482576923076921,0.06148269230769231,0.024593076923076922,0.008174230769230769,-0.009569230769230769,-0.024416153846153844,-0.030695769230769235,-0.03179384615384616,-0.030051153846153842,-0.029156538461538463,-0.027191923076923082,-0.023999200000000002,-0.022606923076923073,-0.024423461538461536,-0.029143846153846152,-0.03448807692307692,-0.04335192307692307,-0.0553826923076923,-0.06266346153846154,-0.06981423076923075,-0.07164807692307693,-0.0714019230769231,-0.07178807692307691,-0.07269038461538463,-0.07329359999999999,-0.07337999999999999,-0.07330884615384615,-0.07343961538461538,-0.07382500000000002,-0.07437159999999998
1218,154,12,トチ,22.48995984,0.5006428,0.4084665384615385,0.40636384615384624,0.38626076923076924,0.3499907692307692,0.2818573076923077,0.3093999999999999,0.33592807692307686,0.30944730769230766,0.2683365384615385,0.3049034615384615,0.37558307692307685,0.2970176923076923,0.13535038461538462,0.1195392,0.12756346153846151,0.12688999999999998,0.11879115384615388,0.11428269230769231,0.10388846153846153,0.09425576923076925,0.09854653846153846,0.11870384615384617,0.13209423076923077,0.1399923076923077,0.14716576923076924,0.15688692307692312,0.17138,0.17482076923076925,0.16642192307692308,0.12608730769230767,0.06249846153846154,0.02529153846153846,0.008823076923076923,-0.00904423076923077,-0.02415692307692308,-0.030564230769230778,-0.031650000000000005,-0.029931923076923085,-0.02897653846153847,-0.026936923076923077,-0.023808399999999997,-0.02253692307692308,-0.024376538461538463,-0.029050384615384617,-0.03438423076923077,-0.043237307692307686,-0.055251923076923073,-0.06267423076923079,-0.06988769230769229,-0.07179423076923076,-0.07154192307692307,-0.07186692307692308,-0.07269115384615386,-0.07342879999999999,-0.07357846153846154,-0.0734323076923077,-0.0735776923076923,-0.073965,-0.07454
1219,155,12,トチ,22.89156627,0.5006771999999998,0.40799346153846155,0.4053934615384615,0.38565999999999995,0.34936846153846157,0.281635,0.3090957692307692,0.335315,0.3086346153846154,0.2673769230769232,0.30383,0.3746688461538461,0.296711923076923,0.1351507692307692,0.11911879999999998,0.12700076923076925,0.12635384615384615,0.1183080769230769,0.11392307692307693,0.10366499999999997,0.09393230769230768,0.09805230769230769,0.1181076923076923,0.13152653846153844,0.13945653846153847,0.1466630769230769,0.156435,0.1709152,0.1742669230769231,0.16588730769230772,0.12561615384615385,0.062163461538461535,0.025024615384615385,0.008583461538461538,-0.009309615384615385,-0.024509615384615387,-0.030931923076923072,-0.03202461538461539,-0.03023500000000001,-0.029308846153846158,-0.027253461538461535,-0.0241304,-0.022886153846153848,-0.024733461538461548,-0.029378461538461534,-0.03471884615384615,-0.04350807692307693,-0.05557692307692307,-0.06295653846153845,-0.07026884615384615,-0.07209807692307692,-0.07188653846153846,-0.07223730769230768,-0.07303,-0.07368,-0.07388307692307691,-0.07389115384615384,-0.07403115384615383,-0.07433692307692309,-0.07484199999999999
1220,156,12,トチ,22.89156627,0.4976004000000001,0.4071903846153847,0.4054923076923076,0.3852119230769232,0.34819923076923076,0.2791065384615385,0.30725576923076925,0.33492076923076924,0.308665,0.2668842307692308,0.30254346153846157,0.37228576923076917,0.2933461538461538,0.133545,0.11893080000000003,0.12720692307692308,0.12646076923076924,0.11820423076923078,0.11347076923076921,0.10257115384615381,0.09314192307692307,0.09799692307692306,0.11830923076923076,0.1315853846153846,0.13926153846153844,0.14612384615384616,0.15548346153846154,0.16996960000000003,0.1735673076923077,0.1653092307692308,0.12484423076923078,0.06149999999999999,0.024624230769230773,0.008216923076923077,-0.009556538461538462,-0.02442230769230769,-0.03069192307692307,-0.03179807692307693,-0.030062307692307697,-0.029188461538461535,-0.027206538461538463,-0.024025600000000008,-0.022606923076923077,-0.024439615384615386,-0.0291723076923077,-0.03450807692307692,-0.04330846153846154,-0.055347692307692306,-0.06261846153846154,-0.06979615384615384,-0.07166846153846153,-0.07137307692307691,-0.07170076923076923,-0.07262038461538461,-0.0732528,-0.0734123076923077,-0.0732196153846154,-0.07356961538461539,-0.07382384615384614,-0.07429160000000001
1221,157,12,トチ,23.29317269,0.5040184,0.41284730769230765,0.41021961538461543,0.3893242307692307,0.3523161538461539,0.2826692307692308,0.31060730769230765,0.3386696153846154,0.31305615384615393,0.27293884615384617,0.31007692307692303,0.38022307692307683,0.2989542307692308,0.1362830769230769,0.12119079999999999,0.12979153846153846,0.12901846153846155,0.12055346153846153,0.11559730769230768,0.1046,0.09529653846153845,0.10039307692307692,0.12089384615384616,0.13426923076923075,0.14207884615384614,0.1491357692307692,0.15858192307692306,0.17327719999999996,0.177075,0.1687042307692308,0.1279253846153846,0.06379884615384615,0.026078461538461533,0.009278076923076924,-0.00836846153846154,-0.023258461538461544,-0.029613846153846154,-0.03079807692307692,-0.02916192307692307,-0.028315,-0.026369615384615387,-0.023212800000000002,-0.02179692307692308,-0.023563461538461544,-0.02824115384615384,-0.03368153846153846,-0.04261461538461538,-0.05475192307692308,-0.06218423076923075,-0.06934961538461538,-0.07121730769230769,-0.07099153846153847,-0.07133692307692308,-0.07215192307692307,-0.07289999999999999,-0.07296307692307691,-0.07287846153846153,-0.07310769230769232,-0.07342884615384615,-0.0740044
1222,158,12,トチ,23.69477912,0.49675679999999983,0.4098780769230768,0.40782653846153855,0.3875430769230769,0.3510973076923077,0.2825119230769231,0.31008807692307694,0.3371953846153847,0.311201923076923,0.27086115384615383,0.30793000000000004,0.37851692307692314,0.29858961538461537,0.13573423076923077,0.11993999999999999,0.12833692307692307,0.127665,0.11936961538461535,0.11464346153846153,0.10398807692307692,0.094405,0.099005,0.11932076923076924,0.13273423076923077,0.14061346153846152,0.1477953846153846,0.15743730769230774,0.1720188,0.1755926923076923,0.1672169230769231,0.12667384615384616,0.06267192307692307,0.025008461538461535,0.008238076923076921,-0.009426153846153846,-0.02452423076923077,-0.030944615384615383,-0.03212115384615384,-0.030468461538461535,-0.029573076923076924,-0.02756692307692308,-0.024481199999999998,-0.02319384615384615,-0.025034230769230763,-0.029676153846153852,-0.03505769230769231,-0.04400846153846154,-0.05615615384615384,-0.06362846153846155,-0.07089923076923076,-0.07277423076923076,-0.07250692307692308,-0.07292576923076921,-0.07382000000000001,-0.07449,-0.07471615384615383,-0.07462576923076923,-0.07480576923076922,-0.07517807692307693,-0.075696
1223,159,12,トチ,23.69477912,0.5003052000000001,0.409676923076923,0.4069323076923077,0.38680384615384616,0.35045230769230773,0.2821646153846154,0.3096026923076924,0.3362846153846154,0.31004423076923077,0.2693980769230769,0.30627269230769233,0.37707999999999997,0.29793961538461533,0.13533115384615385,0.11935400000000002,0.12756846153846155,0.12690115384615383,0.11868807692307692,0.11408615384615386,0.10358961538461539,0.09392346153846155,0.09831807692307691,0.11850307692307692,0.13192153846153845,0.1398169230769231,0.14702269230769233,0.15673615384615383,0.17131239999999998,0.1747992307692308,0.16643692307692307,0.12600384615384616,0.06213038461538462,0.02457423076923078,0.007908846153846153,-0.009816153846153844,-0.024981153846153847,-0.03145384615384615,-0.032604999999999995,-0.03091230769230769,-0.029986153846153843,-0.027998846153846155,-0.024944800000000003,-0.023675384615384615,-0.025478846153846154,-0.030203076923076923,-0.035539999999999995,-0.044469999999999996,-0.05658807692307691,-0.06406307692307693,-0.07137423076923079,-0.0732473076923077,-0.0730430769230769,-0.07335576923076924,-0.07426807692307692,-0.07499439999999999,-0.07517423076923077,-0.07512307692307692,-0.07540653846153847,-0.07575423076923077,-0.07617159999999999
1224,160,12,トチ,23.69477912,0.5004696000000001,0.40885730769230766,0.40635884615384615,0.3862007692307692,0.35000999999999993,0.282055,0.3095434615384616,0.3359723076923078,0.30955807692307685,0.26882846153846157,0.30569269230769236,0.37663423076923075,0.2980307692307692,0.1355423076923077,0.1194252,0.12744384615384613,0.12677153846153846,0.11860730769230769,0.11410999999999999,0.10376384615384614,0.0940903846153846,0.09832423076923076,0.11846307692307693,0.13189038461538463,0.1398369230769231,0.14708038461538464,0.15687846153846155,0.1714592,0.17491730769230765,0.16654692307692304,0.12626923076923077,0.0625,0.02503384615384616,0.008479615384615386,-0.009354230769230766,-0.024561538461538468,-0.030996538461538457,-0.032102307692307694,-0.030378846153846156,-0.029443846153846154,-0.027411538461538463,-0.0243116,-0.02307384615384615,-0.02489346153846154,-0.029542307692307694,-0.03489807692307692,-0.043776538461538464,-0.055837307692307686,-0.06327807692307694,-0.07057807692307692,-0.07246884615384616,-0.07219615384615385,-0.0725223076923077,-0.07335884615384618,-0.0740584,-0.07423961538461538,-0.07416230769230771,-0.07433192307692307,-0.07465,-0.07527960000000002
1225,161,12,トチ,24.49799197,0.5002704000000001,0.4084096153846154,0.40612,0.38575769230769236,0.3497430769230769,0.28196000000000004,0.3094392307692307,0.3357303846153846,0.3092738461538461,0.26850269230769236,0.3053030769230769,0.3763780769230769,0.29807884615384617,0.13574884615384614,0.11957360000000003,0.12740538461538464,0.12673115384615383,0.11862230769230771,0.11415653846153846,0.10388269230769233,0.0942073076923077,0.09838807692307691,0.11849269230769233,0.1319423076923077,0.13988576923076923,0.14715730769230767,0.15700769230769232,0.17158400000000001,0.17501192307692306,0.16670884615384615,0.12648807692307693,0.06282307692307693,0.025432692307692312,0.008965384615384615,-0.00896076923076923,-0.02417423076923076,-0.030615384615384617,-0.03170884615384616,-0.029947307692307693,-0.02899653846153846,-0.026931923076923082,-0.023832399999999997,-0.022515384615384618,-0.024370769230769234,-0.028971923076923083,-0.03427807692307692,-0.043115769230769235,-0.055176153846153854,-0.0625623076923077,-0.06984115384615384,-0.07170230769230769,-0.07141923076923076,-0.07173807692307693,-0.07255500000000002,-0.07323880000000002,-0.0733923076923077,-0.07333615384615386,-0.0735546153846154,-0.07375423076923077,-0.07427000000000002
1226,162,12,トチ,24.09638554,0.5004696,0.4102734615384615,0.40773,0.3872480769230769,0.35077,0.28230807692307686,0.3099576923076924,0.33703230769230763,0.3110076923076923,0.2707273076923077,0.3078069230769231,0.3785446153846154,0.2989665384615384,0.13629461538461535,0.1205448,0.12860192307692306,0.1278519230769231,0.1195592307692308,0.11488153846153845,0.1043346153846154,0.09480538461538462,0.09940423076923076,0.11970615384615384,0.1331303846153846,0.14105576923076926,0.14827692307692308,0.157955,0.17263320000000004,0.17622076923076924,0.16791307692307694,0.12749884615384616,0.06365038461538461,0.026101538461538468,0.009503461538461537,-0.008447307692307691,-0.02352961538461538,-0.02993,-0.031068846153846155,-0.029368461538461534,-0.02842153846153846,-0.026399230769230765,-0.023281599999999996,-0.02194884615384615,-0.023743461538461543,-0.028353076923076932,-0.03371269230769231,-0.04258230769230769,-0.05464115384615384,-0.06205615384615385,-0.06930807692307692,-0.07112461538461538,-0.07092653846153846,-0.07121846153846154,-0.07206307692307694,-0.07276919999999999,-0.07285692307692308,-0.07277423076923077,-0.07295346153846155,-0.07318461538461539,-0.07373919999999999
1227,163,12,トチ,24.89959839,0.5015899999999999,0.4098253846153846,0.40687076923076926,0.3867180769230769,0.35039769230769235,0.2823842307692308,0.30986576923076925,0.33650346153846156,0.31021538461538467,0.2697507692307692,0.30678692307692307,0.3778149999999999,0.2989496153846154,0.13622961538461542,0.12014360000000002,0.12803576923076923,0.12731692307692305,0.11912230769230768,0.11453576923076922,0.10418423076923079,0.09459269230769231,0.09889115384615386,0.11909000000000002,0.1325319230769231,0.14049000000000003,0.1477542307692308,0.15758692307692307,0.17221159999999996,0.1757230769230769,0.16739653846153843,0.127115,0.0633703846153846,0.02585576923076923,0.009310384615384618,-0.008671923076923077,-0.02387038461538462,-0.03029923076923077,-0.031420384615384614,-0.02969538461538461,-0.02875653846153847,-0.02670923076923077,-0.023586799999999998,-0.022299615384615386,-0.024134615384615386,-0.02873884615384615,-0.034073076923076914,-0.042902692307692315,-0.05500961538461538,-0.06238038461538463,-0.06963923076923076,-0.07148923076923076,-0.07127423076923077,-0.07161000000000001,-0.07238846153846153,-0.0731092,-0.07315807692307694,-0.07313461538461538,-0.0732773076923077,-0.07352846153846156,-0.07413840000000001
1228,164,12,トチ,24.89959839,0.5027324,0.4093373076923077,0.40640807692307696,0.38602115384615376,0.3501123076923077,0.2821034615384616,0.30971730769230776,0.3360411538461539,0.3096319230769231,0.26903884615384627,0.3059992307692308,0.377143076923077,0.2987838461538461,0.13624153846153847,0.12001200000000002,0.12775846153846154,0.12704923076923078,0.118925,0.11443807692307692,0.10417961538461541,0.09453653846153849,0.09875192307692306,0.11888115384615383,0.13232500000000003,0.140305,0.14760346153846152,0.1574623076923077,0.172124,0.17556576923076925,0.16725538461538464,0.12706153846153848,0.06341615384615384,0.025990384615384617,0.00953076923076923,-0.008503846153846155,-0.023710769230769233,-0.030154230769230773,-0.03126038461538461,-0.029505000000000003,-0.02855192307692308,-0.02647884615384615,-0.023356799999999997,-0.022062307692307683,-0.023867307692307695,-0.02849884615384615,-0.03379076923076923,-0.04261307692307692,-0.05465615384615385,-0.06205269230769231,-0.0692773076923077,-0.07117653846153847,-0.07085538461538463,-0.07117961538461538,-0.07204192307692307,-0.0726876,-0.07283692307692308,-0.07269846153846155,-0.0728,-0.07323153846153846,-0.07370600000000001
1229,165,12,トチ,25.30120482,0.5016108,0.4085288461538462,0.4057776923076923,0.38558807692307695,0.3494165384615385,0.28159153846153845,0.3091661538461538,0.3355580769230769,0.30910884615384615,0.2682376923076923,0.304961923076923,0.3759307692307692,0.2977811538461539,0.1358269230769231,0.11977920000000002,0.1274819230769231,0.1267353846153846,0.11860153846153845,0.11413307692307692,0.10384653846153848,0.0942323076923077,0.09846692307692309,0.11858692307692308,0.13202038461538462,0.13996,0.14719884615384615,0.15703576923076923,0.1716276,0.17509192307692303,0.16679076923076921,0.12661884615384617,0.06309999999999999,0.025814999999999998,0.009431538461538462,-0.008683846153846153,-0.02384769230769231,-0.030259230769230767,-0.0313576923076923,-0.029634230769230767,-0.02866653846153846,-0.026591923076923075,-0.023467200000000004,-0.022184615384615382,-0.024018461538461537,-0.02863038461538462,-0.03391384615384615,-0.0426923076923077,-0.054728461538461545,-0.062096538461538446,-0.06932923076923078,-0.07122961538461538,-0.07093076923076923,-0.07127615384615385,-0.0721253846153846,-0.07267920000000001,-0.07283230769230767,-0.07279692307692306,-0.07297461538461539,-0.07332269230769231,-0.0738208
1230,166,12,トチ,24.89959839,0.5006208,0.4099750000000001,0.4071811538461538,0.38682884615384616,0.3505761538461538,0.2822430769230768,0.3098838461538462,0.3367226923076923,0.3106138461538462,0.2703146153846153,0.3074261538461539,0.37832846153846156,0.2990834615384616,0.13644884615384617,0.12051520000000002,0.12838653846153847,0.12762230769230767,0.11935692307692308,0.11473999999999998,0.10432230769230769,0.0947596153846154,0.09921730769230769,0.11946423076923078,0.1328834615384615,0.14084923076923078,0.14808423076923075,0.15783346153846153,0.1725032,0.17606961538461535,0.16773038461538461,0.12740230769230768,0.06365230769230767,0.026129230769230773,0.009601153846153846,-0.008474999999999998,-0.023618846153846164,-0.030023461538461544,-0.031154615384615388,-0.02946423076923077,-0.028493846153846144,-0.02648538461538462,-0.023348400000000002,-0.022060384615384617,-0.02384192307692308,-0.028489230769230767,-0.033791153846153846,-0.04264615384615385,-0.05471192307692308,-0.06211153846153846,-0.06934884615384615,-0.07121576923076922,-0.0709576923076923,-0.07126692307692307,-0.0721076923076923,-0.0728148,-0.07290923076923077,-0.07278269230769231,-0.07302884615384617,-0.07330961538461539,-0.0738548
